catchment_year,msoa,trust_code,patients_from_msoa,total_patients_of_msoa
2014,E02000282,RYJ,15,3739
2014,E02000282,RJ1,24,3739
2014,E02000282,RQX,29,3739
2014,E02000282,RP4,50,3739
2014,E02000282,RKE,60,3739
2014,E02000282,R1H,104,3739
2014,E02000282,RP6,41,3739
2014,E02000282,RAN,19,3739
2014,E02000282,RT3,13,3739
2014,E02000283,RAL,1818,3425
2014,E02000283,RAP,957,3425
2014,E02000283,RRV,210,3425
2014,E02000283,RYJ,10,3425
2014,E02000283,R1K,12,3425
2014,E02000283,RQW,13,3425
2014,E02000283,RJ1,22,3425
2014,E02000283,RQX,52,3425
2014,E02000283,RKE,51,3425
2014,E02000283,RP4,53,3425
2014,E02000283,R1H,99,3425
2014,E02000283,RP6,38,3425
2014,E02000283,RAN,17,3425
2014,E02000283,RQM,10,3425
2014,E02000284,RAL,2499,3586
2014,E02000284,RRV,220,3586
2014,E02000284,RAP,487,3586
2014,E02000284,RQM,10,3586
2014,E02000284,RYJ,11,3586
2014,E02000284,RQX,15,3586
2014,E02000284,RJ1,26,3586
2014,E02000284,RP4,33,3586
2014,E02000284,RKE,35,3586
2014,E02000284,R1H,88,3586
2014,E02000284,RP6,46,3586
2014,E02000284,RAN,18,3586
2014,E02000284,R1K,11,3586
2014,E02000284,RWH,11,3586
2014,E02000284,RT3,8,3586
2014,E02000285,RAL,1908,2799
2014,E02000285,RRV,212,2799
2014,E02000285,RAP,382,2799
2014,E02000285,RQX,11,2799
2014,E02000285,RKE,28,2799
2014,E02000285,RP4,30,2799
2014,E02000285,R1H,61,2799
2014,E02000285,RP6,38,2799
2014,E02000285,RJ1,21,2799
2014,E02000285,RAN,19,2799
2014,E02000285,RYJ,9,2799
2014,E02000285,RQM,9,2799
2014,E02000285,RQW,8,2799
2014,E02000285,R1K,8,2799
2014,E02000286,RAL,2605,3731
2014,E02000286,RRV,256,3731
2014,E02000286,RAP,451,3731
2014,E02000286,RQW,10,3731
2014,E02000286,RT3,11,3731
2014,E02000286,R1K,15,3731
2014,E02000286,RWH,16,3731
2014,E02000286,RJ1,47,3731
2014,E02000286,RYJ,23,3731
2014,E02000286,RAN,27,3731
2014,E02000286,RKE,29,3731
2014,E02000286,R1H,86,3731
2014,E02000286,RP6,39,3731
2014,E02000286,RP4,21,3731
2014,E02000286,RQX,20,3731
2014,E02000287,RAL,1740,2434
2014,E02000287,RRV,241,2434
2014,E02000287,RWH,13,2434
2014,E02000287,RJ1,15,2434
2014,E02000287,RAN,30,2434
2014,E02000287,RKE,33,2434
2014,E02000287,RYJ,32,2434
2014,E02000287,R1H,48,2434
2014,E02000287,RAP,101,2434
2014,E02000287,RP6,51,2434
2014,E02000287,RP4,19,2434
2014,E02000287,R1K,18,2434
2014,E02000287,RT3,18,2434
2014,E02000287,RWG,15,2434
2014,E02000287,RQM,8,2434
2014,E02000288,RAL,2188,4670
2014,E02000288,RAP,1637,4670
2014,E02000288,RRV,312,4670
2014,E02000288,RJZ,11,4670
2014,E02000288,RYJ,13,4670
2014,E02000288,RQW,14,4670
2014,E02000288,RJ1,30,4670
2014,E02000288,RP4,53,4670
2014,E02000288,RQX,57,4670
2014,E02000288,RKE,66,4670
2014,E02000288,R1H,126,4670
2014,E02000288,RAN,21,4670
2014,E02000288,RP6,53,4670
2014,E02000288,RT3,11,4670
2014,E02000288,R1K,9,4670
2014,E02000289,RAL,1865,2737
2014,E02000289,RRV,264,2737
2014,E02000289,RAP,249,2737
2014,E02000289,RQX,10,2737
2014,E02000289,RT3,13,2737
2014,E02000289,R1K,16,2737
2014,E02000289,RJ1,25,2737
2014,E02000289,RAN,24,2737
2014,E02000289,RKE,39,2737
2014,E02000289,R1H,73,2737
2014,E02000289,RP6,60,2737
2014,E02000289,RP4,18,2737
2014,E02000289,RPY,9,2737
2014,E02000289,RJZ,9,2737
2014,E02000289,RQM,9,2737
2014,E02000289,RYJ,9,2737
2014,E02000290,RAL,1337,2962
2014,E02000290,RAP,1101,2962
2014,E02000290,RRV,166,2962
2014,E02000290,RAN,11,2962
2014,E02000290,RJZ,12,2962
2014,E02000290,RYJ,14,2962
2014,E02000290,RJ1,16,2962
2014,E02000290,RQX,31,2962
2014,E02000290,RP4,37,2962
2014,E02000290,RKE,49,2962
2014,E02000290,R1H,85,2962
2014,E02000290,RP6,26,2962
2014,E02000290,R1K,18,2962
2014,E02000291,RAL,2346,4275
2014,E02000291,RAP,1117,4275
2014,E02000291,RRV,312,4275
2014,E02000291,RPY,11,4275
2014,E02000291,RT3,13,4275
2014,E02000291,RQW,15,4275
2014,E02000291,R1K,16,4275
2014,E02000291,RJ1,32,4275
2014,E02000291,RAN,23,4275
2014,E02000291,RP4,52,4275
2014,E02000291,RKE,75,4275
2014,E02000291,R1H,92,4275
2014,E02000291,RP6,49,4275
2014,E02000291,RYJ,21,4275
2014,E02000291,RJZ,19,4275
2014,E02000291,RQX,21,4275
2014,E02000292,RAL,1993,4011
2014,E02000292,RAP,1252,4011
2014,E02000292,RRV,310,4011
2014,E02000292,RQW,10,4011
2014,E02000292,RQM,11,4011
2014,E02000292,RAN,14,4011
2014,E02000292,R1K,16,4011
2014,E02000292,RJ1,25,4011
2014,E02000292,RQX,31,4011
2014,E02000292,RP4,49,4011
2014,E02000292,RKE,73,4011
2014,E02000292,R1H,89,4011
2014,E02000292,RP6,43,4011
2014,E02000292,RYJ,25,4011
2014,E02000293,RAL,1536,2452
2014,E02000293,RRV,233,2452
2014,E02000293,RAP,392,2452
2014,E02000293,RQX,13,2452
2014,E02000293,R1K,14,2452
2014,E02000293,RJ1,25,2452
2014,E02000293,RKE,27,2452
2014,E02000293,R1H,55,2452
2014,E02000293,RP6,28,2452
2014,E02000293,RYJ,21,2452
2014,E02000293,RP4,20,2452
2014,E02000293,RAN,14,2452
2014,E02000294,RAP,1937,3851
2014,E02000294,RAL,1169,3851
2014,E02000294,RRV,265,3851
2014,E02000294,RJZ,11,3851
2014,E02000294,RJ1,12,3851
2014,E02000294,RYJ,16,3851
2014,E02000294,RAN,24,3851
2014,E02000294,RQX,46,3851
2014,E02000294,RP4,52,3851
2014,E02000294,RKE,74,3851
2014,E02000294,R1H,107,3851
2014,E02000294,RP6,47,3851
2014,E02000294,R1K,17,3851
2014,E02000294,RQM,11,3851
2014,E02000294,RF4,8,3851
2014,E02000295,RAL,2067,3311
2014,E02000295,RRV,312,3311
2014,E02000295,RAP,482,3311
2014,E02000295,RQM,13,3311
2014,E02000295,R1K,15,3311
2014,E02000295,RJ1,28,3311
2014,E02000295,RYJ,23,3311
2014,E02000295,RP4,30,3311
2014,E02000295,RAN,42,3311
2014,E02000295,R1H,65,3311
2014,E02000295,RKE,87,3311
2014,E02000295,RP6,57,3311
2014,E02000295,RQX,19,3311
2014,E02000295,RT3,15,3311
2014,E02000295,RJZ,9,3311
2014,E02000296,RAL,2799,4226
2014,E02000296,RRV,390,4226
2014,E02000296,RAP,489,4226
2014,E02000296,RT3,11,4226
2014,E02000296,RQX,15,4226
2014,E02000296,RJ1,39,4226
2014,E02000296,R1K,24,4226
2014,E02000296,RP4,44,4226
2014,E02000296,RKE,115,4226
2014,E02000296,R1H,78,4226
2014,E02000296,RP6,80,4226
2014,E02000296,RYJ,20,4226
2014,E02000296,RQM,19,4226
2014,E02000296,RAN,24,4226
2014,E02000296,RPY,8,4226
2014,E02000296,RWG,8,4226
2014,E02000297,RAL,2079,4085
2014,E02000297,RAP,1156,4085
2014,E02000297,RRV,359,4085
2014,E02000297,RYJ,16,4085
2014,E02000297,RP4,33,4085
2014,E02000297,RAN,40,4085
2014,E02000297,RKE,72,4085
2014,E02000297,R1H,100,4085
2014,E02000297,RP6,87,4085
2014,E02000297,RJ1,20,4085
2014,E02000297,R1K,17,4085
2014,E02000297,RQX,16,4085
2014,E02000297,RQW,8,4085
2014,E02000297,RQM,8,4085
2014,E02000298,RAL,1557,2889
2014,E02000298,RAP,644,2889
2014,E02000298,RRV,284,2889
2014,E02000298,RPY,10,2889
2014,E02000298,RYJ,32,2889
2014,E02000298,RKE,95,2889
2014,E02000298,R1H,69,2889
2014,E02000298,RP6,39,2889
2014,E02000298,RJ1,20,2889
2014,E02000298,R1K,18,2889
2014,E02000298,RP4,17,2889
2014,E02000298,RAN,18,2889
2014,E02000298,RQM,9,2889
2014,E02000298,RQX,8,2889
2014,E02000298,RT3,8,2889
2014,E02000299,RAP,2529,4285
2014,E02000299,RAL,885,4285
2014,E02000299,RRV,300,4285
2014,E02000299,RJZ,10,4285
2014,E02000299,RJ1,26,4285
2014,E02000299,RYJ,22,4285
2014,E02000299,RAN,28,4285
2014,E02000299,RP4,58,4285
2014,E02000299,RQX,62,4285
2014,E02000299,RKE,115,4285
2014,E02000299,R1H,111,4285
2014,E02000299,RP6,48,4285
2014,E02000299,R1K,19,4285
2014,E02000299,RQM,9,4285
2014,E02000299,RQ8,8,4285
2014,E02000300,RAP,1909,3475
2014,E02000300,RAL,861,3475
2014,E02000300,RRV,240,3475
2014,E02000300,RQ8,11,3475
2014,E02000300,RAN,12,3475
2014,E02000300,RJ1,13,3475
2014,E02000300,R1K,23,3475
2014,E02000300,RYJ,24,3475
2014,E02000300,RP4,42,3475
2014,E02000300,RQX,52,3475
2014,E02000300,RKE,84,3475
2014,E02000300,R1H,83,3475
2014,E02000300,RP6,41,3475
2014,E02000300,RJZ,17,3475
2014,E02000300,RF4,8,3475
2014,E02000301,RAP,2688,4471
2014,E02000301,RRV,292,4471
2014,E02000301,RAL,871,4471
2014,E02000301,R1K,10,4471
2014,E02000301,RJ1,25,4471
2014,E02000301,RAN,23,4471
2014,E02000301,RP4,70,4471
2014,E02000301,RKE,104,4471
2014,E02000301,RQX,72,4471
2014,E02000301,R1H,131,4471
2014,E02000301,RP6,59,4471
2014,E02000301,RJZ,19,4471
2014,E02000301,RYJ,19,4471
2014,E02000301,RQM,8,4471
2014,E02000302,RAL,1457,3797
2014,E02000302,RAP,1455,3797
2014,E02000302,RRV,394,3797
2014,E02000302,RQM,12,3797
2014,E02000302,RJZ,14,3797
2014,E02000302,RJ1,32,3797
2014,E02000302,RP4,29,3797
2014,E02000302,RQX,34,3797
2014,E02000302,R1H,67,3797
2014,E02000302,RKE,123,3797
2014,E02000302,RP6,63,3797
2014,E02000302,RYJ,21,3797
2014,E02000302,R1K,18,3797
2014,E02000302,RAN,21,3797
2014,E02000302,RT3,9,3797
2014,E02000303,RAP,2161,3663
2014,E02000303,RAL,758,3663
2014,E02000303,RRV,275,3663
2014,E02000303,RQ8,10,3663
2014,E02000303,RJZ,12,3663
2014,E02000303,R1K,13,3663
2014,E02000303,RYJ,16,3663
2014,E02000303,RJ1,39,3663
2014,E02000303,RQX,48,3663
2014,E02000303,RP4,59,3663
2014,E02000303,RKE,69,3663
2014,E02000303,R1H,90,3663
2014,E02000303,RAN,18,3663
2014,E02000303,RP6,39,3663
2014,E02000303,RT3,8,3663
2014,E02000304,RAL,1490,2948
2014,E02000304,RAP,646,2948
2014,E02000304,RRV,344,2948
2014,E02000304,RPY,13,2948
2014,E02000304,RT3,14,2948
2014,E02000304,RJ1,31,2948
2014,E02000304,RP4,22,2948
2014,E02000304,R1K,24,2948
2014,E02000304,RAN,27,2948
2014,E02000304,RYJ,36,2948
2014,E02000304,R1H,59,2948
2014,E02000304,RKE,111,2948
2014,E02000304,RP6,69,2948
2014,E02000304,RJZ,9,2948
2014,E02000304,RQX,8,2948
2014,E02000305,RAL,1428,3552
2014,E02000305,RAP,1229,3552
2014,E02000305,RRV,341,3552
2014,E02000305,RKE,195,3552
2014,E02000305,RT3,10,3552
2014,E02000305,RQM,11,3552
2014,E02000305,RJ1,26,3552
2014,E02000305,RQX,22,3552
2014,E02000305,RYJ,23,3552
2014,E02000305,RAN,25,3552
2014,E02000305,RP4,37,3552
2014,E02000305,R1H,73,3552
2014,E02000305,RP6,45,3552
2014,E02000305,R1K,20,3552
2014,E02000306,RAP,2402,3949
2014,E02000306,RRV,265,3949
2014,E02000306,RAL,740,3949
2014,E02000306,RJZ,15,3949
2014,E02000306,RJ1,42,3949
2014,E02000306,R1K,22,3949
2014,E02000306,RQX,64,3949
2014,E02000306,RKE,76,3949
2014,E02000306,R1H,101,3949
2014,E02000306,RP6,32,3949
2014,E02000306,RP4,64,3949
2014,E02000306,RAN,22,3949
2014,E02000306,RYJ,15,3949
2014,E02000306,RQ8,9,3949
2014,E02000306,RQM,9,3949
2014,E02000306,RQW,8,3949
2014,E02000307,RAP,2243,4067
2014,E02000307,RAL,939,4067
2014,E02000307,RRV,337,4067
2014,E02000307,RJ1,33,4067
2014,E02000307,R1K,24,4067
2014,E02000307,RYJ,26,4067
2014,E02000307,RQX,31,4067
2014,E02000307,RP4,46,4067
2014,E02000307,RKE,122,4067
2014,E02000307,R1H,100,4067
2014,E02000307,RP6,64,4067
2014,E02000307,RQM,18,4067
2014,E02000307,RAN,26,4067
2014,E02000307,RT3,9,4067
2014,E02000308,RAL,1223,3187
2014,E02000308,RAP,969,3187
2014,E02000308,RRV,331,3187
2014,E02000308,RKE,272,3187
2014,E02000308,RT3,10,3187
2014,E02000308,RJZ,13,3187
2014,E02000308,RQX,16,3187
2014,E02000308,RJ1,50,3187
2014,E02000308,RAN,22,3187
2014,E02000308,R1K,28,3187
2014,E02000308,RYJ,29,3187
2014,E02000308,R1H,66,3187
2014,E02000308,RP6,64,3187
2014,E02000308,RP4,29,3187
2014,E02000309,RAP,2727,4386
2014,E02000309,RRV,302,4386
2014,E02000309,RAL,715,4386
2014,E02000309,RJ1,33,4386
2014,E02000309,RAN,23,4386
2014,E02000309,RYJ,24,4386
2014,E02000309,RKE,124,4386
2014,E02000309,RP4,70,4386
2014,E02000309,RQX,85,4386
2014,E02000309,R1H,126,4386
2014,E02000309,RP6,52,4386
2014,E02000309,R1K,20,4386
2014,E02000309,RJ7,9,4386
2014,E02000309,RQM,8,4386
2014,E02000311,RAP,2106,4125
2014,E02000311,RAL,895,4125
2014,E02000311,RRV,436,4125
2014,E02000311,RKE,225,4125
2014,E02000311,RJZ,10,4125
2014,E02000311,RJ1,37,4125
2014,E02000311,R1K,23,4125
2014,E02000311,RYJ,27,4125
2014,E02000311,RP4,46,4125
2014,E02000311,RQX,39,4125
2014,E02000311,R1H,88,4125
2014,E02000311,RP6,70,4125
2014,E02000311,RAN,27,4125
2014,E02000311,RQM,10,4125
2014,E02000311,RQ8,8,4125
2014,E02000311,RT3,8,4125
2014,E02000312,RAP,1857,4285
2014,E02000312,RAL,1037,4285
2014,E02000312,RRV,442,4285
2014,E02000312,RKE,451,4285
2014,E02000312,RJ7,10,4285
2014,E02000312,RQM,16,4285
2014,E02000312,RJ1,48,4285
2014,E02000312,RJZ,22,4285
2014,E02000312,R1K,26,4285
2014,E02000312,RAN,28,4285
2014,E02000312,RQX,30,4285
2014,E02000312,RP4,36,4285
2014,E02000312,RYJ,37,4285
2014,E02000312,R1H,90,4285
2014,E02000312,RP6,78,4285
2014,E02000312,RPY,8,4285
2014,E02000313,RJ2,1009,1774
2014,E02000313,RJ1,282,1774
2014,E02000313,RJZ,208,1774
2014,E02000313,RN7,117,1774
2014,E02000313,RPA,11,1774
2014,E02000313,RP6,16,1774
2014,E02000313,R1H,29,1774
2014,E02000313,RRV,17,1774
2014,E02000313,RQX,9,1774
2014,E02000314,RJ2,2072,3614
2014,E02000314,RJ1,511,3614
2014,E02000314,RJZ,428,3614
2014,E02000314,RN7,191,3614
2014,E02000314,RPA,10,3614
2014,E02000314,RAL,11,3614
2014,E02000314,RAN,13,3614
2014,E02000314,RP4,15,3614
2014,E02000314,RRV,47,3614
2014,E02000314,RYJ,23,3614
2014,E02000314,R1H,84,3614
2014,E02000314,RP6,36,3614
2014,E02000314,RQM,20,3614
2014,E02000314,RJ7,18,3614
2014,E02000314,RQX,20,3614
2014,E02000314,RF4,11,3614
2014,E02000314,RT3,10,3614
2014,E02000314,RPC,8,3614
2014,E02000315,RJ2,1591,2784
2014,E02000315,RJ1,399,2784
2014,E02000315,RJZ,343,2784
2014,E02000315,RN7,203,2784
2014,E02000315,R1K,10,2784
2014,E02000315,RPA,12,2784
2014,E02000315,R1H,59,2784
2014,E02000315,RP6,25,2784
2014,E02000315,RYJ,17,2784
2014,E02000315,RJ7,10,2784
2014,E02000315,RRV,10,2784
2014,E02000315,RQM,8,2784
2014,E02000315,RAL,8,2784
2014,E02000316,RJ2,1793,3079
2014,E02000316,RJ1,476,3079
2014,E02000316,RJZ,350,3079
2014,E02000316,RQX,10,3079
2014,E02000316,RJ7,13,3079
2014,E02000316,R1K,14,3079
2014,E02000316,RRV,47,3079
2014,E02000316,RAL,22,3079
2014,E02000316,RYJ,25,3079
2014,E02000316,RN7,70,3079
2014,E02000316,R1H,83,3079
2014,E02000316,RP6,41,3079
2014,E02000316,RQM,19,3079
2014,E02000316,RP4,13,3079
2014,E02000316,RAN,10,3079
2014,E02000316,RT3,8,3079
2014,E02000317,RJ2,1442,2403
2014,E02000317,RJ1,365,2403
2014,E02000317,RJZ,311,2403
2014,E02000317,RP4,10,2403
2014,E02000317,RQM,12,2403
2014,E02000317,RYJ,15,2403
2014,E02000317,R1H,34,2403
2014,E02000317,RN7,62,2403
2014,E02000317,RP6,33,2403
2014,E02000317,RRV,15,2403
2014,E02000317,RJ7,9,2403
2014,E02000317,RAL,9,2403
2014,E02000317,RT3,8,2403
2014,E02000318,RJ2,1715,2867
2014,E02000318,RJ1,438,2867
2014,E02000318,RJZ,376,2867
2014,E02000318,RAL,10,2867
2014,E02000318,RYJ,13,2867
2014,E02000318,RRV,23,2867
2014,E02000318,R1H,50,2867
2014,E02000318,RN7,95,2867
2014,E02000318,RP6,28,2867
2014,E02000318,RQM,20,2867
2014,E02000318,RJ7,9,2867
2014,E02000319,RJ2,1768,2944
2014,E02000319,RJ1,429,2944
2014,E02000319,RJZ,349,2944
2014,E02000319,R1K,10,2944
2014,E02000319,RJ7,14,2944
2014,E02000319,RQM,15,2944
2014,E02000319,RRV,33,2944
2014,E02000319,R1H,55,2944
2014,E02000319,RN7,101,2944
2014,E02000319,RP6,39,2944
2014,E02000319,RYJ,17,2944
2014,E02000319,RP4,8,2944
2014,E02000319,RAN,8,2944
2014,E02000319,RQX,8,2944
2014,E02000320,RJ2,1090,1966
2014,E02000320,RJ1,297,1966
2014,E02000320,RJZ,252,1966
2014,E02000320,RN7,152,1966
2014,E02000320,RRV,16,1966
2014,E02000320,RP6,26,1966
2014,E02000320,R1H,21,1966
2014,E02000320,RJ7,9,1966
2014,E02000320,RT3,8,1966
2014,E02000321,RJ2,1345,2130
2014,E02000321,RJ1,324,2130
2014,E02000321,RJZ,230,2130
2014,E02000321,RRV,12,2130
2014,E02000321,R1H,27,2130
2014,E02000321,RN7,75,2130
2014,E02000321,RP6,26,2130
2014,E02000321,RJ7,12,2130
2014,E02000321,RQX,9,2130
2014,E02000323,RJ2,1951,3090
2014,E02000323,RJ1,427,3090
2014,E02000323,RJZ,372,3090
2014,E02000323,RP4,10,3090
2014,E02000323,RQM,11,3090
2014,E02000323,RAL,12,3090
2014,E02000323,RYJ,15,3090
2014,E02000323,RRV,28,3090
2014,E02000323,R1H,58,3090
2014,E02000323,RN7,76,3090
2014,E02000323,RP6,27,3090
2014,E02000323,RQX,9,3090
2014,E02000323,RT3,8,3090
2014,E02000324,RJ2,1341,2328
2014,E02000324,RJ1,402,2328
2014,E02000324,RJZ,298,2328
2014,E02000324,RYJ,11,2328
2014,E02000324,RQM,14,2328
2014,E02000324,RRV,25,2328
2014,E02000324,R1H,41,2328
2014,E02000324,RN7,61,2328
2014,E02000324,RP6,35,2328
2014,E02000324,RT3,9,2328
2014,E02000324,RP4,8,2328
2014,E02000324,RAN,8,2328
2014,E02000324,RQX,8,2328
2014,E02000324,RAL,8,2328
2014,E02000326,RJ2,1197,2102
2014,E02000326,RJ1,381,2102
2014,E02000326,RJZ,264,2102
2014,E02000326,RJ7,13,2102
2014,E02000326,RQM,14,2102
2014,E02000326,RRV,23,2102
2014,E02000326,R1H,38,2102
2014,E02000326,RN7,56,2102
2014,E02000326,RP6,25,2102
2014,E02000326,RYJ,8,2102
2014,E02000327,RJ2,1169,2035
2014,E02000327,RJ1,259,2035
2014,E02000327,RJZ,237,2035
2014,E02000327,RRV,11,2035
2014,E02000327,R1H,36,2035
2014,E02000327,RN7,50,2035
2014,E02000327,RDU,67,2035
2014,E02000327,RA2,68,2035
2014,E02000327,RP6,19,2035
2014,E02000327,RP4,11,2035
2014,E02000327,RNZ,9,2035
2014,E02000327,RJ7,9,2035
2014,E02000327,RYJ,8,2035
2014,E02000328,RJ2,1046,2019
2014,E02000328,RJ1,444,2019
2014,E02000328,RJZ,251,2019
2014,E02000328,RQX,15,2019
2014,E02000328,RYJ,16,2019
2014,E02000328,RRV,54,2019
2014,E02000328,RN7,35,2019
2014,E02000328,R1H,40,2019
2014,E02000328,RP6,33,2019
2014,E02000328,RP4,9,2019
2014,E02000329,RJ2,1024,1815
2014,E02000329,RJ1,285,1815
2014,E02000329,RJZ,243,1815
2014,E02000329,RN7,91,1815
2014,E02000329,RYJ,10,1815
2014,E02000329,R1H,28,1815
2014,E02000329,RRV,19,1815
2014,E02000329,RP6,17,1815
2014,E02000329,RP4,9,1815
2014,E02000329,R1K,8,1815
2014,E02000331,RJ2,1445,2458
2014,E02000331,RJ1,406,2458
2014,E02000331,RJZ,311,2458
2014,E02000331,RRV,29,2458
2014,E02000331,R1H,44,2458
2014,E02000331,RN7,67,2458
2014,E02000331,RP6,25,2458
2014,E02000331,RJ7,18,2458
2014,E02000331,RYJ,17,2458
2014,E02000331,RQX,9,2458
2014,E02000331,RAN,9,2458
2014,E02000331,RP4,8,2458
2014,E02000331,RQM,8,2458
2014,E02000332,RJ2,1115,1952
2014,E02000332,RJ1,299,1952
2014,E02000332,RJZ,260,1952
2014,E02000332,R1H,36,1952
2014,E02000332,RN7,67,1952
2014,E02000332,RRV,18,1952
2014,E02000332,RP6,36,1952
2014,E02000332,RJ7,9,1952
2014,E02000332,RP4,8,1952
2014,E02000332,RT3,8,1952
2014,E02000333,RJ2,991,1854
2014,E02000333,RJ1,383,1854
2014,E02000333,RJZ,271,1854
2014,E02000333,RQM,13,1854
2014,E02000333,RRV,27,1854
2014,E02000333,RN7,25,1854
2014,E02000333,R1H,26,1854
2014,E02000333,RYJ,20,1854
2014,E02000333,RP6,27,1854
2014,E02000334,RJ2,1136,2083
2014,E02000334,RJ1,378,2083
2014,E02000334,RJZ,321,2083
2014,E02000334,RQM,15,2083
2014,E02000334,RRV,22,2083
2014,E02000334,R1H,34,2083
2014,E02000334,RN7,54,2083
2014,E02000334,RP6,23,2083
2014,E02000334,RYJ,9,2083
2014,E02000334,RP4,8,2083
2014,E02000334,RAL,8,2083
2014,E02000335,RJ2,958,1852
2014,E02000335,RJ1,310,1852
2014,E02000335,RJZ,316,1852
2014,E02000335,RN7,114,1852
2014,E02000335,RYJ,10,1852
2014,E02000335,R1H,23,1852
2014,E02000335,RP6,22,1852
2014,E02000335,RRV,18,1852
2014,E02000335,RP4,10,1852
2014,E02000337,RJ2,1455,2550
2014,E02000337,RJ1,403,2550
2014,E02000337,RJZ,394,2550
2014,E02000337,RQX,10,2550
2014,E02000337,RP4,11,2550
2014,E02000337,RRV,13,2550
2014,E02000337,RN7,120,2550
2014,E02000337,RP6,21,2550
2014,E02000337,R1H,19,2550
2014,E02000337,RT3,9,2550
2014,E02000337,RAL,9,2550
2014,E02000337,RYJ,9,2550
2014,E02000337,RQM,8,2550
2014,E02000339,RJ2,923,1756
2014,E02000339,RJ1,301,1756
2014,E02000339,RJZ,323,1756
2014,E02000339,RN7,90,1756
2014,E02000339,RRV,12,1756
2014,E02000339,R1H,13,1756
2014,E02000339,RP6,17,1756
2014,E02000339,RP4,8,1756
2014,E02000339,RQM,8,1756
2014,E02000340,RJ2,928,2020
2014,E02000340,RJZ,431,2020
2014,E02000340,RJ1,327,2020
2014,E02000340,RN7,149,2020
2014,E02000340,RQM,10,2020
2014,E02000340,RP6,16,2020
2014,E02000340,R1H,25,2020
2014,E02000340,RRV,25,2020
2014,E02000340,RPY,9,2020
2014,E02000340,RP4,9,2020
2014,E02000340,RJ7,8,2020
2014,E02000341,RJ2,1572,2674
2014,E02000341,RJ1,388,2674
2014,E02000341,RJZ,461,2674
2014,E02000341,RYJ,10,2674
2014,E02000341,RQX,11,2674
2014,E02000341,RRV,15,2674
2014,E02000341,R1H,23,2674
2014,E02000341,RN7,100,2674
2014,E02000341,RP6,11,2674
2014,E02000341,RJ7,9,2674
2014,E02000341,RQM,8,2674
2014,E02000342,RJ2,773,1772
2014,E02000342,RJZ,408,1772
2014,E02000342,RJ1,232,1772
2014,E02000342,RN7,209,1772
2014,E02000342,RP6,13,1772
2014,E02000342,R1H,18,1772
2014,E02000342,RRV,17,1772
2014,E02000342,RYJ,9,1772
2014,E02000343,RJ2,827,2163
2014,E02000343,RJZ,700,2163
2014,E02000343,RJ1,330,2163
2014,E02000343,RN7,144,2163
2014,E02000343,RYJ,11,2163
2014,E02000343,RP6,13,2163
2014,E02000343,RRV,14,2163
2014,E02000343,R1H,22,2163
2014,E02000343,RPC,9,2163
2014,E02000343,RQX,8,2163
2014,E02000344,RJZ,719,1949
2014,E02000344,RJ2,669,1949
2014,E02000344,RJ1,276,1949
2014,E02000344,RN7,148,1949
2014,E02000344,RP6,11,1949
2014,E02000344,RRV,13,1949
2014,E02000344,R1H,16,1949
2014,E02000344,RPC,9,1949
2014,E02000344,RJ7,9,1949
2014,E02000344,RP4,8,1949
2014,E02000344,RWF,8,1949
2014,E02000345,RQX,2303,3986
2014,E02000345,RRV,393,3986
2014,E02000345,R1H,482,3986
2014,E02000345,RKE,255,3986
2014,E02000345,RAN,11,3986
2014,E02000345,RQ8,15,3986
2014,E02000345,RJ1,43,3986
2014,E02000345,RYJ,29,3986
2014,E02000345,RP4,67,3986
2014,E02000345,RAP,120,3986
2014,E02000345,RAL,75,3986
2014,E02000345,RP6,86,3986
2014,E02000345,RQM,18,3986
2014,E02000345,R1K,17,3986
2014,E02000345,RT3,9,3986
2014,E02000345,RJZ,8,3986
2014,E02000346,RQX,1539,2932
2014,E02000346,RRV,257,2932
2014,E02000346,R1H,320,2932
2014,E02000346,RKE,362,2932
2014,E02000346,RJZ,10,2932
2014,E02000346,RYJ,13,2932
2014,E02000346,RJ1,33,2932
2014,E02000346,RP4,28,2932
2014,E02000346,RAP,100,2932
2014,E02000346,RAL,90,2932
2014,E02000346,RP6,95,2932
2014,E02000346,RAN,13,2932
2014,E02000346,RQM,13,2932
2014,E02000347,RQX,2123,3549
2014,E02000347,RRV,331,3549
2014,E02000347,R1H,430,3549
2014,E02000347,RKE,263,3549
2014,E02000347,RQ8,10,3549
2014,E02000347,RJZ,12,3549
2014,E02000347,RAN,13,3549
2014,E02000347,RJ1,34,3549
2014,E02000347,RAP,33,3549
2014,E02000347,RP4,41,3549
2014,E02000347,RAL,73,3549
2014,E02000347,RP6,96,3549
2014,E02000347,RYJ,20,3549
2014,E02000347,R1K,9,3549
2014,E02000348,RQX,2258,3603
2014,E02000348,RRV,281,3603
2014,E02000348,R1H,458,3603
2014,E02000348,RKE,186,3603
2014,E02000348,RJ1,24,3603
2014,E02000348,RAP,45,3603
2014,E02000348,RAL,50,3603
2014,E02000348,RP4,58,3603
2014,E02000348,RP6,122,3603
2014,E02000348,RYJ,19,3603
2014,E02000348,RJZ,18,3603
2014,E02000348,RQM,8,3603
2014,E02000350,RQX,2412,3697
2014,E02000350,RRV,310,3697
2014,E02000350,R1H,480,3697
2014,E02000350,RJZ,11,3697
2014,E02000350,RAN,14,3697
2014,E02000350,RJ1,49,3697
2014,E02000350,RYJ,24,3697
